,0
990,1749322.7160653158
991,1748649.3446473503
992,1762950.2920148643
993,1767365.1688549232
994,1752909.550388974
995,1747226.6664386995
996,1767268.19865589
997,1786831.9185808292
998,1768514.7502577722
999,1779261.2632522497
1000,1753290.1435751335
1001,1746699.0474455634
1002,1744543.0898148578
1003,1740712.3047852737
1004,1713447.6764672513
1005,1738656.036263861
1006,1779139.450869933
1007,1771558.8472621588
1008,1784349.2832279017
1009,1770953.6294142792
1010,1772605.382854887
1011,1776042.9954182447
1012,1796829.8667310413
1013,1802112.8251727063
1014,1803393.8239015103
1015,1802256.8100631556
1016,1812540.1490211934
1017,1824116.0153524077
1018,1839910.7159698808
1019,1847096.663208659
1020,1844646.2505627854
1021,1853032.5633653325
1022,1864752.8061301801
1023,1855903.3425650287
1024,1873965.652501392
1025,1861084.4189474175
1026,1852402.3788576724
1027,1858836.95953819
1028,1840103.5766858824
1029,1860477.1917233712
1030,1863343.1866972717
1031,1849654.7110195996
1032,1858305.5236398054
1033,1855001.5939683768
1034,1861614.4704332638
1035,1865985.5261700433
1036,1867281.8157594719
1037,1864713.6830668345
1038,1886556.8197726214
1039,1870455.6603248978
1040,1855195.3610086862
1041,1868978.998654477
1042,1830552.9853303786
1043,1843756.078321365
1044,1868729.3887278521
1045,1862381.912862097
1046,1864522.8661755691
1047,1865466.3697785507
1048,1877338.052805764
1049,1881664.9966030063
1050,1877398.1172239135
1051,1873943.9154968595
1052,1879844.407666754
1053,1879915.8762402746
1054,1880132.6784080772
1055,1892136.5770764826
1056,1886520.276919215
1057,1872096.074471127
1058,1865331.2259082557
1059,1871147.0286356537
1060,1852290.7923831728
1061,1868702.724949909
1062,1864020.0378167972
1063,1883645.4420118846
1064,1891837.9845082497
1065,1887439.3688265944
1066,1897672.9699512043
1067,1909626.6764432609
1068,1893362.5453586841
1069,1893257.549302744
1070,1883795.8226299875
1071,1881167.7983012793
1072,1889637.85313789
1073,1902397.6581680882
1074,1911671.675566493
1075,1911478.5424048451
1076,1869571.6918567845
1077,1873184.5243838227
1078,1855380.6705926906
1079,1851863.3270935963
1080,1870004.09687827
1081,1878117.6070893663
1082,1902158.2850194636
1083,1892095.8110411775
1084,1879876.7588351988
1085,1880290.1222069778
1086,1888523.0944749678
1087,1894573.0108761603
1088,1865837.1470149455
1089,1883913.8623456017
1090,1904086.2930171106
1091,1916706.5504382085
1092,1926262.7234491738
1093,1940021.7078320242
1094,1935640.4080085356
1095,1932837.7290042497
1096,1933499.2411474239
1097,1958579.1458004743
1098,1966072.6042997956
1099,1961822.803394761
1100,1983774.3957659567
1101,1988523.106561244
1102,2001889.5602298155
1103,1988620.834708461
1104,1980434.1607484762
1105,1985969.908257856
1106,2004411.3316348149
1107,1997684.8995592655
1108,2005654.9508954526
1109,1969251.496612949
1110,1991078.595209188
1111,1977550.3032389383
1112,1951516.4434151093
1113,1964653.7734049195
1114,1996091.1054344361
1115,1998487.7873653718
1116,1979771.966863876
1117,1964323.293683044
1118,1997834.3139580784
1119,1981427.7378729517
1120,1999160.0771576148
1121,2008915.7924872362
1122,1985471.98470583
1123,1934947.3016872518
1124,1944301.4520485657
1125,1924634.897568306
1126,1935674.9200774576
1127,1949673.2720287603
1128,1961991.617438295
1129,1955639.696292915
1130,1959110.3896095296
1131,1961671.871447989
1132,1963540.0036888616
1133,1983184.9322623787
1134,1997987.3497302774
1135,2021592.3641590094
1136,2014965.8671206255
1137,2030296.201953976
1138,2038429.8751309593
1139,2042805.8529058457
1140,2033177.800446813
1141,2035404.384951488
1142,2059738.0138385394
1143,2076192.5160260536
1144,2077482.4726262551
1145,2082514.263052609
1146,2075267.4978688434
1147,2077147.40928071
1148,2073452.891345551
1149,2060988.1472278694
1150,2056976.9456942705
1151,2061335.3326879889
1152,2063740.3564255568
1153,2055640.068321197
1154,2054882.860106189
1155,2046514.9936166066
1156,2040715.3219776773
1157,2046001.8608093862
1158,2035428.4354489616
1159,2024648.8662508903
1160,2027105.1554601016
1161,2014063.1099547807
1162,1986693.748447788
1163,1981657.4638545664
1164,1967806.274707528
1165,1968764.6222296644
1166,1954898.9202631286
1167,1967528.710002289
1168,1973871.5553681783
1169,1963766.1649611949
1170,1942725.7998015294
1171,1964101.2430154306
1172,1951700.9422930344
1173,1946183.3327441444
1174,1953755.2836277653
1175,1966436.0130355794
1176,1962430.5420757153
1177,1961794.4454908913
1178,1981898.5106002649
1179,1995294.3300935773
1180,2011188.8239919767
1181,1997463.7475472074
1182,2004039.7938984
1183,2019855.6767663714
1184,2021259.3903949126
1185,2032392.5474442132
1186,2023775.8041353105
1187,2016149.4974760062
1188,1996418.7381037627
1189,1985771.9021282492
1190,1978196.8233166463
1191,1977950.2022866297
1192,1968151.967753761
1193,1950091.0506001739
1194,1958132.8486818408
1195,1956938.417696146
1196,1944029.531054373
1197,1954813.2949721431
1198,1940106.1726072165
1199,1930154.2613031282
1200,1929460.5261669934
1201,1960594.1596026048
1202,1979412.6449908284
1203,1986865.3561720706
1204,1967923.8479985858
1205,1991890.3695227643
1206,1980892.7991870164
1207,1975272.3073552917
1208,1970867.865741614
1209,1983691.398707712
1210,1975946.243610485
1211,1989196.3263074206
1212,1987870.8396199842
1213,1988573.9951475523
1214,2005875.7624338104
1215,2001203.1423363662
1216,2005744.6176585979
1217,2013156.936869375
1218,2042572.9651561375
1219,2038433.2590859237
1220,2063488.7576431148
1221,2043888.041457268
1222,2066756.0412247754
1223,2070551.2103341506
1224,2066567.4889616296
1225,2070810.8292350513
1226,2080483.6867815035
1227,2110651.514128012
1228,2113693.3797231866
1229,2115732.7455914114
1230,2104589.3930117576
1231,2112639.70871678
1232,2122516.8852694305
1233,2129767.3186012655
1234,2116680.04790349
1235,2112404.758007446
1236,2109922.673191095
1237,2108681.258640161
1238,2113265.2632178464
1239,2115460.188046591
1240,2097402.1274695923
1241,2128834.1845061867
1242,2133018.8539969726
1243,2132400.0228442117
1244,2105046.1349426857
1245,2109334.915098154
1246,2108559.6924445378
1247,2135523.2242805418
1248,2125566.8953533303
1249,2179507.4978938513
1250,2175883.2150992597
1251,2171410.790371327
1252,2173824.842098349
1253,2181288.927242247
1254,2206071.4367085453
1255,2212923.004657127
1256,2198590.0240215743
1257,2211700.9880828396
1258,2188489.17644606
1259,2190809.7751386357
1260,2193609.4922349383
1261,2218085.788390409
1262,2209484.481294206
1263,2197414.9625809304
1264,2206003.627655782
1265,2180428.731893011
1266,2190615.351806817
1267,2192306.373127032
1268,2181150.0963707673
1269,2182831.9315870316
1270,2169184.114074996
1271,2162339.0518574123
1272,2140865.603256538
1273,2104728.02093788
1274,2098066.956650245
1275,2112087.956337207
1276,2090907.2309716798
1277,2087332.6548199179
1278,2057947.032838291
